user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
14006,45,Female,Teacher,8.23,55,4.11,5.95,7.52,1,72,83,6.02
14007,45,Female,Manager,2.12,106,4.04,5.16,5.86,2,27,296,6.45
14008,42,Female,Software Engineer,5.91,116,7.99,4.39,7.87,0,75,236,7.41
14009,21,Female,Manager,9.38,81,6.65,3.57,10.0,1,43,162,9.71
14010,43,Male,Student,1.31,95,7.91,7.13,2.85,1,41,124,1.12
14011,53,Male,Manager,1.38,50,4.57,9.49,3.06,1,46,167,3.4
14012,20,Male,Researcher,7.45,80,8.08,5.98,7.9,2,79,99,7.33
14013,18,Male,Software Engineer,6.18,30,8.61,7.06,6.15,4,83,295,4.85
14014,34,Female,Researcher,1.41,57,6.67,7.06,2.09,4,43,21,1.79
14015,24,Female,Teacher,9.96,35,4.53,3.96,10.0,3,91,120,9.1
14016,22,Female,Student,6.22,118,4.62,5.13,8.2,3,3,254,7.9
14017,36,Other,Teacher,5.43,89,4.97,6.58,6.56,3,107,121,7.86
14018,56,Female,Manager,5.03,11,4.93,7.07,6.08,0,81,269,6.62
14019,51,Female,Teacher,7.31,34,8.72,6.06,10.0,4,16,159,9.79
14020,52,Female,Manager,5.13,79,8.0,6.83,7.15,3,97,268,8.15
14021,33,Female,Doctor,6.93,3,5.59,7.42,5.62,2,9,219,4.98
14022,57,Male,Manager,5.4,27,8.08,7.25,7.7,2,29,107,7.05
14023,56,Female,Designer,6.5,101,7.86,4.66,9.82,0,95,89,10.0
14024,44,Male,Teacher,8.25,32,5.78,5.2,9.72,4,92,115,9.73
14025,58,Female,Software Engineer,8.35,100,4.15,3.69,10.0,1,76,272,9.48
14026,55,Female,Doctor,8.64,73,4.04,5.32,9.88,1,50,230,8.97
14027,42,Male,Freelancer,2.83,30,5.63,7.94,3.53,4,72,260,3.86
14028,43,Female,Student,1.55,77,4.23,10.0,1.3,1,115,96,2.32
14029,31,Male,Manager,8.53,4,4.61,5.42,10.0,4,69,36,8.68
14030,31,Male,Designer,1.38,9,5.27,8.06,2.29,2,19,266,1.47
14031,31,Female,Doctor,2.92,24,4.9,10.0,3.13,0,22,46,1.32
14032,42,Male,Teacher,5.74,40,4.72,7.45,6.02,2,58,37,7.35
14033,53,Female,Freelancer,8.7,108,5.31,2.75,10.0,3,67,296,9.26
14034,21,Male,Freelancer,9.07,16,7.68,4.16,10.0,3,10,289,8.59
14035,32,Female,Doctor,6.65,114,6.22,6.9,7.08,0,96,155,6.43
14036,49,Female,Software Engineer,9.7,60,7.32,3.19,10.0,0,83,260,10.0
14037,35,Male,Software Engineer,7.57,83,8.64,4.81,8.76,0,87,247,10.0
14038,31,Male,Software Engineer,5.75,59,4.01,6.65,6.99,2,111,101,6.68
14039,18,Female,Designer,2.21,32,8.76,9.52,1.0,0,65,275,1.63
14040,59,Male,Researcher,4.86,8,5.4,9.5,3.66,2,74,136,3.64
14041,37,Male,Freelancer,8.4,49,5.44,5.73,10.0,3,103,261,10.0
14042,27,Female,Doctor,3.55,30,7.15,9.6,3.17,1,19,287,2.66
14043,27,Male,Researcher,6.2,4,5.8,7.98,6.63,1,32,240,6.21
14044,41,Female,Doctor,9.85,45,4.4,5.48,9.83,2,1,89,10.0
14045,51,Female,Freelancer,2.57,92,7.56,7.86,3.16,3,38,235,1.38
14046,45,Male,Teacher,1.91,114,4.92,6.48,4.86,4,82,146,3.54
14047,44,Male,Student,8.16,110,8.65,5.95,8.77,4,12,74,8.51
14048,57,Male,Researcher,1.22,3,8.94,9.02,1.72,4,12,128,2.31
14049,18,Female,Software Engineer,6.79,30,4.91,7.04,8.32,3,4,236,7.09
14050,50,Male,Student,4.02,3,7.77,6.09,6.26,3,33,61,6.43
14051,21,Male,Freelancer,7.51,17,8.96,6.66,7.81,0,37,206,7.92
14052,24,Male,Freelancer,2.08,81,8.78,9.07,3.84,4,111,195,3.52
14053,26,Male,Student,3.97,103,6.82,5.16,6.21,1,51,122,5.36
14054,33,Female,Software Engineer,1.15,33,5.56,9.36,1.0,1,59,22,1.1
14055,22,Male,Researcher,3.12,47,4.06,5.87,5.92,4,91,163,5.84
14056,51,Male,Researcher,5.35,62,8.49,6.34,6.24,2,72,123,6.8
14057,40,Male,Software Engineer,2.6,13,4.18,9.67,3.18,1,2,206,1.0
14058,42,Male,Researcher,6.4,89,6.88,4.8,9.75,3,22,296,7.79
14059,30,Male,Teacher,2.06,86,4.93,8.03,4.41,4,40,290,1.33
14060,41,Male,Designer,7.71,32,5.21,6.02,10.0,1,48,250,10.0
14061,28,Male,Software Engineer,9.29,80,4.12,3.48,10.0,0,74,231,9.89
14062,34,Female,Student,4.47,41,4.18,6.62,7.67,0,54,57,8.92
14063,54,Male,Researcher,5.75,31,5.75,7.25,6.33,3,91,62,4.5
14064,30,Female,Researcher,5.4,111,8.39,6.34,7.23,2,113,273,7.76
14065,44,Male,Freelancer,8.07,98,6.83,2.81,10.0,0,110,74,10.0
14066,37,Female,Teacher,9.95,114,6.69,5.41,10.0,2,78,185,10.0
14067,50,Male,Researcher,7.62,42,7.1,5.11,10.0,2,97,131,10.0
14068,59,Female,Doctor,2.93,56,6.68,8.24,3.21,0,84,195,3.69
14069,49,Female,Freelancer,7.26,93,5.52,5.4,9.32,1,57,151,8.38
14070,25,Male,Teacher,6.54,14,8.4,6.7,5.91,2,39,226,6.28
14071,46,Male,Software Engineer,2.89,49,6.38,7.29,3.48,1,72,265,3.67
14072,57,Female,Freelancer,3.17,115,7.76,6.02,4.92,4,17,241,4.07
14073,36,Female,Manager,6.88,114,8.56,4.31,10.0,4,78,131,10.0
14074,23,Male,Software Engineer,8.27,70,4.02,4.13,10.0,2,55,274,9.33
14075,56,Female,Designer,7.86,62,6.39,3.18,10.0,0,103,32,9.87
14076,58,Male,Teacher,6.46,69,7.02,6.37,9.37,3,105,134,10.0
14077,38,Male,Software Engineer,9.44,8,6.51,4.35,10.0,0,34,136,10.0
14078,39,Male,Student,7.58,12,8.51,8.79,6.95,1,107,197,7.88
14079,59,Male,Student,5.88,103,8.7,5.97,9.09,1,9,20,9.01
14080,27,Male,Teacher,8.35,17,4.67,5.58,9.17,3,112,62,10.0
14081,27,Male,Freelancer,3.61,34,5.51,8.26,3.02,2,6,121,3.04
14082,46,Female,Designer,3.37,0,5.32,7.24,4.71,4,86,166,4.06
14083,33,Female,Manager,9.74,87,6.48,5.67,10.0,2,39,111,9.64
14084,18,Male,Teacher,9.55,113,5.91,3.06,10.0,3,55,265,10.0
14085,34,Female,Designer,8.92,35,5.8,6.4,6.43,2,96,168,6.9
14086,47,Male,Student,2.93,113,6.67,7.21,5.52,0,76,297,5.3
14087,43,Male,Software Engineer,6.29,79,6.45,7.4,5.33,0,0,138,5.31
14088,36,Female,Doctor,5.82,81,6.33,6.05,6.74,3,16,41,6.08
14089,38,Female,Software Engineer,2.83,66,4.57,6.72,5.74,0,21,198,4.52
14090,34,Female,Student,5.03,45,6.7,7.3,5.07,0,117,68,6.07
14091,57,Male,Manager,5.19,105,4.29,5.84,5.3,4,22,27,4.55
14092,38,Male,Freelancer,3.17,36,7.08,8.17,4.0,3,43,248,5.7
14093,58,Female,Student,9.59,71,7.12,4.38,10.0,1,90,134,9.66
14094,57,Male,Software Engineer,5.43,81,5.3,4.65,10.0,2,66,105,8.38
14095,36,Male,Software Engineer,5.72,28,4.68,7.39,7.14,1,108,161,5.59
14096,24,Female,Manager,6.39,100,7.99,3.37,10.0,1,20,217,10.0
14097,34,Male,Manager,8.98,90,7.85,4.61,10.0,4,82,203,9.14
14098,18,Male,Student,5.8,43,8.73,6.92,8.73,4,54,247,10.0
14099,54,Male,Software Engineer,5.87,92,6.23,6.64,6.34,0,94,101,6.19
14100,23,Male,Freelancer,3.16,67,5.58,7.33,4.01,1,49,276,5.11
14101,43,Male,Doctor,6.43,75,5.51,4.08,10.0,3,17,193,10.0
14102,19,Male,Researcher,4.43,76,4.9,6.35,6.69,2,98,84,6.85
14103,49,Male,Doctor,6.82,13,5.75,6.28,7.25,0,101,242,7.28
14104,22,Female,Teacher,3.71,77,4.64,7.8,5.24,3,118,269,4.6
14105,54,Male,Doctor,7.44,50,8.36,7.11,8.12,0,26,139,8.31
14106,48,Female,Student,6.57,73,5.73,6.82,7.35,3,116,46,7.51
14107,29,Male,Student,5.27,85,6.74,5.72,8.12,0,34,97,6.81
14108,52,Male,Teacher,1.87,8,4.33,8.27,2.33,2,94,78,1.0
14109,47,Male,Freelancer,6.64,87,5.4,6.59,8.41,3,32,277,7.74
14110,23,Male,Designer,8.73,113,5.12,2.87,10.0,0,83,38,10.0
14111,32,Female,Freelancer,2.54,80,8.43,6.52,4.41,2,24,220,3.75
14112,32,Male,Teacher,1.76,87,4.9,8.4,2.74,2,54,158,3.79
14113,33,Female,Designer,1.36,68,7.98,7.18,3.35,2,83,136,2.63
14114,37,Male,Designer,1.29,33,5.41,8.34,1.74,0,76,179,3.3
14115,30,Female,Software Engineer,8.58,105,5.06,4.21,10.0,3,86,197,10.0
14116,59,Female,Manager,7.55,64,4.05,5.81,9.18,4,91,86,8.63
14117,48,Male,Doctor,2.82,26,5.46,8.66,3.99,4,59,176,3.63
14118,51,Female,Freelancer,9.25,39,4.35,4.43,10.0,3,19,78,9.3
14119,46,Female,Designer,2.22,7,5.81,8.03,3.28,2,20,50,3.32
14120,20,Other,Researcher,4.37,5,4.26,6.27,6.94,0,37,148,5.31
14121,26,Male,Software Engineer,5.07,52,4.32,6.66,6.93,1,55,198,6.96
14122,28,Female,Teacher,1.68,4,5.77,8.74,1.88,1,66,73,1.0
14123,28,Female,Researcher,4.13,53,6.24,9.0,2.38,2,85,234,2.23
14124,42,Female,Teacher,1.92,116,5.66,6.26,2.76,3,106,90,4.88
14125,39,Female,Researcher,8.11,17,4.12,5.8,10.0,0,53,121,9.3
14126,59,Female,Freelancer,1.42,70,4.89,7.26,3.77,3,33,43,2.84
14127,26,Other,Freelancer,1.15,35,8.7,7.42,2.33,2,9,30,1.16
14128,37,Female,Designer,7.59,118,6.86,4.41,10.0,0,49,246,10.0
14129,38,Male,Freelancer,8.03,96,8.27,3.05,10.0,4,16,178,10.0
14130,27,Female,Software Engineer,5.46,53,4.26,6.51,7.54,3,82,193,8.75
14131,39,Male,Student,3.86,33,4.04,7.01,5.2,3,59,267,7.5
14132,46,Male,Freelancer,3.13,31,7.91,6.9,5.05,2,68,141,3.86
14133,26,Other,Manager,2.05,50,5.92,8.32,2.57,3,68,32,1.08
14134,22,Female,Manager,5.36,2,5.85,7.77,6.85,2,33,100,6.23
14135,57,Female,Doctor,5.42,64,5.19,7.67,6.72,4,46,167,6.45
14136,28,Female,Designer,5.1,84,4.8,4.71,6.93,2,32,161,6.43
14137,18,Male,Student,8.0,12,8.14,6.34,9.41,2,14,208,8.98
14138,59,Other,Researcher,1.9,7,4.31,7.76,3.43,0,110,44,3.48
14139,18,Male,Doctor,7.03,43,6.49,6.74,7.73,3,57,248,7.75
14140,56,Female,Researcher,4.61,29,5.8,7.43,5.43,2,1,221,6.62
14141,22,Female,Student,3.17,7,5.38,9.2,2.22,2,55,217,1.0
14142,39,Male,Manager,7.13,57,7.8,5.22,9.73,0,35,97,10.0
14143,43,Male,Software Engineer,2.78,90,8.39,8.35,2.18,0,85,250,2.16
14144,23,Male,Freelancer,3.08,102,4.97,5.74,8.05,3,5,63,8.22
14145,49,Female,Designer,9.99,86,4.39,3.7,10.0,0,26,233,10.0
14146,28,Male,Student,9.0,7,5.88,6.19,10.0,3,105,91,9.16
14147,27,Male,Researcher,7.27,60,6.2,6.31,7.97,3,101,197,8.96
14148,56,Female,Student,3.84,119,4.27,5.02,6.87,1,28,29,5.26
14149,51,Female,Student,5.83,78,6.35,5.47,8.96,1,79,247,10.0
14150,48,Male,Manager,2.14,52,8.76,7.27,4.02,2,98,53,4.28
14151,29,Female,Designer,4.01,70,5.93,7.12,5.39,3,62,176,6.33
14152,33,Male,Software Engineer,1.61,75,8.5,8.43,4.05,3,40,66,4.29
14153,55,Male,Software Engineer,6.49,113,8.24,4.98,9.65,1,41,270,9.38
14154,20,Male,Student,8.72,35,6.18,4.43,10.0,0,69,247,10.0
14155,19,Female,Software Engineer,8.29,101,7.53,5.05,9.73,0,62,139,10.0
14156,22,Male,Doctor,8.7,106,5.05,3.14,10.0,0,97,252,10.0
14157,28,Male,Software Engineer,2.57,93,4.68,5.64,6.56,3,106,299,6.73
14158,42,Male,Student,6.85,73,4.01,4.72,10.0,1,104,51,10.0
14159,52,Female,Doctor,9.61,61,4.37,3.52,10.0,4,61,22,8.48
14160,52,Female,Researcher,8.05,18,7.14,5.05,10.0,1,33,113,10.0
14161,39,Male,Designer,1.03,17,8.43,9.44,1.01,2,114,47,2.41
14162,54,Male,Teacher,8.94,43,8.89,3.97,10.0,0,24,97,8.28
14163,39,Female,Manager,7.35,112,6.41,5.28,9.67,0,91,215,8.65
14164,28,Male,Software Engineer,2.1,19,4.7,8.75,3.82,3,37,56,3.99
14165,49,Male,Freelancer,3.82,1,4.0,7.79,4.37,2,45,282,4.41
14166,52,Male,Doctor,2.06,29,8.92,8.98,3.58,1,105,242,3.91
14167,48,Other,Teacher,7.57,50,8.09,4.46,10.0,3,12,275,10.0
14168,25,Female,Designer,1.03,43,6.62,8.77,1.0,4,12,224,1.0
14169,37,Male,Teacher,5.18,106,5.23,4.98,7.09,0,38,78,4.91
14170,59,Male,Researcher,10.0,46,6.59,4.0,10.0,4,57,184,7.69
14171,51,Other,Designer,8.66,42,8.19,4.71,10.0,0,98,113,9.68
14172,21,Male,Student,6.28,10,6.78,6.02,6.8,0,66,126,5.91
14173,35,Female,Student,7.25,85,8.98,4.1,10.0,2,53,267,10.0
14174,21,Male,Manager,6.43,41,4.53,6.05,8.72,2,99,295,9.56
14175,37,Female,Manager,8.3,18,8.91,5.5,9.64,3,52,20,8.67
14176,26,Male,Designer,8.97,2,6.92,6.67,8.77,2,50,236,9.32
14177,33,Female,Teacher,7.9,3,6.84,6.36,7.8,0,28,218,9.15
14178,43,Male,Manager,2.64,98,5.8,4.8,6.44,1,85,75,5.6
14179,55,Male,Researcher,4.35,110,4.2,5.03,8.68,0,70,200,10.0
14180,42,Male,Software Engineer,8.06,37,7.8,5.32,10.0,1,61,65,9.85
14181,21,Female,Teacher,8.41,72,5.38,4.73,10.0,2,4,156,9.57
14182,58,Male,Manager,6.66,71,5.75,5.15,10.0,4,50,104,10.0
14183,58,Male,Teacher,7.43,33,6.67,5.29,10.0,4,60,88,9.05
14184,55,Female,Freelancer,2.57,50,4.28,7.87,3.84,2,106,46,3.38
14185,36,Female,Software Engineer,4.35,110,4.05,7.23,7.07,4,37,21,8.96
14186,31,Female,Teacher,5.81,30,4.52,7.6,5.11,1,9,206,4.47
14187,38,Male,Teacher,9.85,103,7.68,3.44,10.0,4,64,261,9.79
14188,32,Male,Doctor,8.19,82,4.95,4.84,9.94,1,7,151,9.44
14189,20,Female,Designer,2.73,36,6.57,7.11,5.36,2,85,257,4.95
14190,54,Male,Student,4.17,95,4.93,5.54,8.27,2,114,273,7.55
14191,33,Female,Manager,2.95,43,5.42,6.92,4.04,4,85,38,3.62
14192,31,Female,Freelancer,2.37,58,4.19,7.76,3.38,0,57,50,4.63
14193,26,Male,Manager,2.08,107,5.83,5.11,7.15,3,78,105,7.53
14194,24,Male,Manager,9.69,91,4.68,3.59,10.0,4,102,31,10.0
14195,31,Male,Designer,9.16,104,6.79,4.21,10.0,2,29,73,8.95
14196,23,Female,Teacher,5.35,17,8.18,7.93,4.0,2,17,240,3.58
14197,38,Male,Software Engineer,5.94,24,8.39,6.48,6.39,2,69,200,3.39
14198,32,Female,Software Engineer,8.55,9,8.67,3.89,10.0,3,117,35,10.0
14199,25,Male,Student,6.84,68,4.62,4.63,8.99,3,11,80,10.0
14200,51,Male,Student,7.59,78,6.58,5.45,10.0,0,116,247,9.19
14201,57,Male,Student,8.12,24,4.57,3.7,10.0,3,102,284,9.52
14202,18,Female,Software Engineer,5.35,83,5.53,5.8,8.99,2,109,260,9.04
14203,49,Male,Teacher,9.77,119,5.16,3.11,10.0,4,65,202,8.74
14204,22,Male,Student,6.66,119,4.06,5.62,7.28,3,69,83,6.85
14205,47,Female,Student,6.7,50,8.66,5.54,6.65,2,55,70,6.57
14206,39,Male,Freelancer,2.27,52,7.91,7.57,2.92,4,85,104,1.44
14207,37,Female,Software Engineer,9.89,9,6.59,2.57,10.0,3,43,267,7.62
14208,33,Female,Manager,1.64,48,5.72,9.03,1.09,3,3,50,2.1
14209,24,Other,Teacher,9.87,37,6.06,3.24,10.0,1,53,225,9.91
14210,24,Female,Student,9.2,104,5.03,2.61,10.0,3,14,108,8.89
14211,19,Female,Researcher,8.71,91,8.84,4.35,10.0,3,36,282,10.0
14212,31,Male,Teacher,7.06,112,5.43,3.04,10.0,0,113,96,10.0
14213,48,Male,Doctor,6.48,113,4.37,6.0,9.69,2,32,21,8.54
14214,58,Male,Manager,9.97,45,6.82,5.37,10.0,1,29,118,10.0
14215,31,Female,Manager,9.77,118,7.74,2.51,10.0,3,58,156,10.0
14216,22,Male,Researcher,8.31,69,8.86,4.61,10.0,2,104,31,10.0
14217,28,Female,Student,1.78,10,7.11,7.04,4.68,3,17,200,4.36
14218,57,Male,Researcher,4.35,82,4.92,5.71,7.47,0,39,142,7.77
14219,22,Female,Student,8.79,15,5.96,6.11,10.0,0,13,94,9.17
14220,46,Male,Freelancer,7.32,31,5.58,6.73,6.98,2,106,184,6.75
14221,28,Female,Software Engineer,2.1,1,4.1,8.25,2.2,4,114,153,3.12
14222,22,Female,Manager,4.13,102,5.96,5.84,6.56,3,42,286,6.62
14223,49,Female,Researcher,1.17,57,8.0,8.22,3.11,4,83,291,1.65
14224,53,Male,Freelancer,9.04,89,6.03,1.78,10.0,2,99,90,8.91
14225,32,Female,Doctor,7.72,84,8.26,4.29,10.0,1,117,169,10.0
14226,36,Male,Doctor,4.92,37,7.71,6.94,6.85,1,111,25,7.75
14227,39,Female,Doctor,7.84,78,7.6,6.44,7.42,3,112,54,6.93
14228,51,Female,Designer,9.4,56,5.91,5.66,10.0,3,84,167,9.52
14229,34,Male,Software Engineer,3.52,76,4.27,8.27,4.84,1,36,65,6.58
14230,29,Female,Software Engineer,3.57,70,8.41,8.52,2.6,0,27,158,3.25
14231,42,Male,Researcher,5.34,115,7.19,6.39,6.89,3,16,38,6.88
14232,34,Female,Student,7.36,58,4.45,4.78,8.95,2,98,85,8.89
14233,27,Male,Software Engineer,9.94,56,4.41,3.42,10.0,3,17,159,10.0
14234,45,Male,Student,2.47,66,7.07,7.56,4.25,2,25,61,3.37
14235,35,Female,Freelancer,4.08,14,6.11,6.51,6.55,1,39,32,7.11
14236,35,Male,Student,4.27,83,4.95,8.03,2.97,3,93,72,3.36
14237,49,Other,Designer,7.53,57,5.2,5.08,10.0,0,66,263,9.67
14238,31,Male,Freelancer,8.98,2,5.93,6.03,8.85,2,61,273,7.75
14239,33,Male,Software Engineer,2.65,57,7.75,9.01,4.68,0,95,297,4.41
14240,35,Female,Software Engineer,7.42,26,4.98,6.81,8.06,2,44,95,10.0
14241,33,Male,Designer,9.19,14,7.51,4.81,10.0,4,14,242,10.0
14242,34,Male,Designer,2.09,59,4.9,5.86,5.16,0,68,281,7.04
14243,24,Male,Freelancer,6.72,2,7.82,7.09,8.19,0,89,66,8.78
14244,29,Other,Freelancer,2.82,27,8.5,8.6,3.19,0,95,259,2.95
14245,51,Female,Software Engineer,4.97,46,6.21,7.4,6.42,0,48,73,6.98
14246,27,Male,Software Engineer,2.14,64,7.21,7.31,4.7,0,112,217,5.49
14247,22,Male,Freelancer,7.15,52,5.33,4.16,9.33,1,39,213,8.79
14248,38,Male,Student,4.61,19,8.64,6.48,7.0,3,57,117,6.86
14249,20,Female,Teacher,6.11,10,6.13,7.45,7.21,0,45,186,6.83
14250,36,Other,Manager,5.71,24,6.48,7.69,5.73,4,87,177,3.95
14251,52,Female,Student,7.25,62,5.31,6.54,10.0,2,44,119,10.0
14252,23,Male,Doctor,9.06,3,4.97,5.97,9.93,1,84,105,9.06
14253,31,Female,Doctor,3.52,82,5.14,6.11,7.08,3,42,53,7.38
14254,21,Other,Teacher,6.36,53,6.38,6.17,7.17,1,72,123,9.37
14255,35,Female,Manager,6.16,59,4.69,5.04,8.84,1,25,202,7.36
14256,46,Other,Designer,3.84,27,5.94,7.27,6.54,4,86,179,5.59
14257,52,Male,Doctor,5.5,9,5.91,7.69,5.66,3,25,39,5.24
14258,55,Female,Designer,1.36,84,6.17,7.14,3.09,4,92,22,4.3
14259,33,Female,Designer,4.84,35,6.11,6.95,6.86,4,43,30,5.56
14260,37,Female,Student,3.43,79,5.37,8.48,5.37,3,75,213,5.28
14261,41,Female,Designer,8.78,32,5.83,7.55,8.63,1,84,201,8.24
14262,52,Male,Teacher,4.22,58,8.51,7.73,5.31,1,62,180,5.87
14263,36,Male,Student,2.73,44,4.19,6.44,6.58,1,3,240,7.0
14264,21,Female,Researcher,5.77,50,4.44,6.85,5.89,4,100,35,4.79
14265,50,Male,Researcher,8.3,45,8.64,4.82,10.0,3,5,166,9.41
14266,19,Other,Teacher,4.19,12,5.36,7.22,4.88,1,18,219,4.96
14267,30,Female,Researcher,8.62,92,5.52,3.4,10.0,2,47,167,7.93
14268,47,Male,Designer,3.94,3,5.72,6.92,5.53,4,100,62,6.22
14269,51,Female,Doctor,7.62,41,4.52,6.13,9.36,0,4,268,8.4
14270,47,Female,Manager,2.04,26,7.84,9.38,1.47,1,54,97,2.93
14271,41,Male,Designer,1.56,7,4.82,9.86,1.0,4,28,40,1.43
14272,50,Male,Teacher,7.64,104,7.51,3.7,10.0,3,18,34,9.37
14273,58,Female,Software Engineer,4.32,45,5.16,6.64,4.87,3,115,269,4.92
14274,27,Female,Researcher,4.54,7,7.41,9.73,4.55,0,71,204,4.54
14275,35,Female,Software Engineer,6.17,88,8.86,4.44,9.77,1,6,109,9.43
14276,36,Female,Researcher,9.88,25,6.55,4.72,10.0,0,12,199,9.81
14277,24,Male,Doctor,2.54,0,5.59,7.77,2.83,3,91,236,1.95
14278,36,Female,Researcher,3.7,106,5.89,6.33,6.24,1,57,64,6.42
14279,41,Male,Freelancer,6.84,111,5.92,3.84,9.31,2,93,270,8.78
14280,32,Male,Manager,7.31,96,4.63,4.45,10.0,2,41,225,10.0
14281,58,Male,Teacher,7.36,82,8.09,5.74,10.0,2,97,71,7.79
14282,59,Male,Doctor,6.36,60,5.9,5.22,8.04,0,18,205,8.27
14283,40,Female,Student,6.29,83,7.59,6.13,8.46,1,117,154,8.79
14284,21,Male,Designer,2.33,81,5.35,6.22,5.97,2,78,54,5.43
14285,55,Male,Freelancer,8.51,89,5.78,4.84,10.0,0,4,157,9.49
14286,21,Male,Student,1.08,38,8.43,7.49,3.57,1,4,22,4.52
14287,22,Female,Software Engineer,4.76,8,6.12,7.03,6.42,3,12,77,5.89
14288,58,Male,Designer,2.94,26,5.77,8.38,4.05,2,39,221,2.39
14289,40,Male,Student,1.94,69,5.57,8.78,1.96,2,57,230,2.11
14290,57,Female,Researcher,3.88,19,8.46,7.44,5.83,0,51,125,5.71
14291,54,Male,Software Engineer,6.91,101,6.11,4.67,9.82,0,37,199,10.0
14292,28,Male,Manager,5.47,64,8.39,5.23,10.0,2,62,125,10.0
14293,28,Other,Student,8.86,101,5.5,4.46,10.0,3,37,61,9.46
14294,30,Male,Researcher,6.4,15,8.89,7.86,5.21,0,60,69,5.92
14295,31,Male,Designer,3.28,67,6.51,6.03,6.59,0,11,201,4.34
14296,25,Female,Student,5.64,66,4.82,5.42,9.19,2,41,136,8.82
14297,42,Female,Freelancer,3.05,21,6.12,8.24,4.74,0,49,226,4.43
14298,35,Female,Researcher,2.61,72,7.41,9.3,3.0,2,0,64,3.29
14299,35,Male,Freelancer,9.6,55,8.44,4.93,10.0,2,96,108,10.0
14300,27,Female,Designer,5.21,119,4.64,4.54,9.47,1,63,137,8.27
14301,24,Female,Student,6.86,56,6.79,4.58,10.0,0,84,231,8.96
14302,31,Male,Doctor,8.86,53,6.66,5.05,10.0,2,3,169,9.66
14303,32,Male,Manager,3.9,7,5.64,7.31,6.38,0,0,71,6.31
14304,33,Female,Student,8.1,6,6.04,4.81,10.0,4,98,258,9.02
14305,19,Male,Student,8.1,75,5.52,3.39,10.0,4,41,46,10.0
14306,47,Male,Freelancer,8.42,0,5.51,6.86,8.23,4,23,22,9.66
14307,47,Male,Freelancer,2.71,53,6.67,7.0,5.3,1,115,206,5.24
14308,35,Male,Doctor,9.67,11,4.3,2.84,10.0,1,20,286,9.98
14309,48,Male,Freelancer,3.47,79,6.41,5.69,6.3,4,36,181,6.21
14310,30,Male,Software Engineer,7.99,13,5.62,5.55,10.0,3,17,168,10.0
14311,37,Male,Designer,2.46,93,6.32,7.62,4.75,0,43,250,4.79
14312,52,Female,Teacher,9.32,106,8.87,4.1,10.0,1,2,181,10.0
14313,40,Male,Software Engineer,4.85,115,7.71,5.71,6.32,2,28,100,4.46
14314,59,Male,Designer,7.02,18,8.31,7.05,8.02,0,1,273,8.77
14315,50,Female,Student,8.65,18,5.86,6.53,10.0,2,48,91,10.0
14316,55,Female,Software Engineer,3.54,76,7.53,7.75,2.24,3,87,213,1.23
14317,52,Male,Student,4.5,107,6.32,7.59,6.71,1,69,77,4.36
14318,53,Male,Software Engineer,3.82,73,6.99,7.62,3.57,2,89,192,2.84
14319,37,Female,Software Engineer,3.55,110,6.19,4.03,7.77,4,97,103,7.69
14320,20,Female,Teacher,5.59,92,4.66,6.47,6.75,1,40,61,6.46
14321,25,Male,Doctor,5.92,27,8.74,6.57,8.36,2,55,155,8.34
14322,57,Male,Software Engineer,1.69,76,7.53,8.26,1.0,1,45,137,1.0
14323,49,Female,Freelancer,7.06,108,7.0,5.0,10.0,2,22,61,9.45
14324,46,Male,Student,4.78,119,6.8,6.77,7.2,4,47,171,6.51
14325,24,Female,Teacher,9.01,14,7.61,4.7,10.0,4,38,276,10.0
14326,19,Female,Software Engineer,8.97,80,6.66,3.85,10.0,2,42,36,8.91
14327,38,Male,Freelancer,7.48,62,5.08,4.98,10.0,2,105,261,8.63
14328,23,Male,Doctor,8.68,22,4.04,5.92,9.88,1,97,235,10.0
14329,45,Female,Student,9.3,42,5.92,5.68,9.4,2,101,110,10.0
14330,59,Female,Teacher,6.2,9,6.82,5.9,8.12,4,41,225,7.87
14331,53,Female,Designer,9.75,35,5.86,5.89,10.0,2,83,75,10.0
14332,49,Female,Manager,9.6,62,6.67,5.4,10.0,1,92,282,9.97
14333,59,Male,Doctor,1.99,48,7.32,7.82,1.89,1,31,35,4.5
14334,26,Female,Researcher,5.7,13,8.05,6.38,7.23,2,19,78,7.0
14335,28,Female,Freelancer,2.03,95,5.49,8.5,2.7,3,61,284,4.86
14336,40,Female,Designer,7.16,33,7.17,5.86,9.26,0,7,93,9.55
14337,28,Male,Designer,7.89,94,8.46,3.39,9.68,4,87,110,8.77
14338,19,Female,Teacher,8.96,38,4.76,4.66,10.0,1,6,276,9.64
14339,20,Female,Teacher,6.85,31,7.45,4.47,10.0,1,61,41,9.65
14340,28,Female,Teacher,5.09,79,8.57,5.38,6.96,3,62,167,6.78
14341,52,Female,Freelancer,2.4,89,7.36,8.55,2.1,3,25,178,1.91
14342,32,Male,Researcher,2.13,80,4.46,9.51,1.87,1,17,128,1.23
14343,28,Male,Freelancer,5.37,21,5.42,6.83,4.85,2,101,67,4.84
14344,48,Female,Designer,8.49,99,4.95,3.98,10.0,2,110,108,10.0
